02|01|00000000000002456160|01|01|20230301|00000000000000000000|00000039175674000162|RJ|21010410|RJ|00000000|CIF|01,2456160
03|00000000000002456160|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456160
02|01|00000000000002456161|01|01|20230301|00000000000000000000|00000032029019000157|RJ|21010410|RJ|00000000|CIF|01,2456161
03|00000000000002456161|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456161
02|01|00000000000002456163|01|01|20230301|00000000000000000000|00000035771513000423|RJ|21010410|RJ|00000000|CIF|01,2456163
03|00000000000002456163|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456163
02|01|00000000000002456165|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456165
03|00000000000002456165|01|01|         1430|10|  14.82|N| 14820.00| 14820.00|00|00|00|00|00,2456165
02|01|00000000000002456166|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456166
03|00000000000002456166|01|01|         1430|10|  14.82|N| 14820.00| 14820.00|00|00|00|00|00,2456166
02|01|00000000000002456167|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456167
03|00000000000002456167|01|01|         1429|10|   2.66|N|  2660.00|  2660.00|00|00|00|00|00,2456167
02|01|00000000000002456168|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456168
03|00000000000002456168|01|01|         1429|10|   2.66|N|  2660.00|  2660.00|00|00|00|00|00,2456168
02|01|00000000000002456169|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456169
03|00000000000002456169|01|01|         1429|10|   2.66|N|  2660.00|  2660.00|00|00|00|00|00,2456169
02|01|00000000000002456170|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456170
03|00000000000002456170|01|01|         1429|10|   2.66|N|  2660.00|  2660.00|00|00|00|00|00,2456170
02|01|00000000000002456171|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456171
03|00000000000002456171|01|01|         1429|10|   2.66|N|  2660.00|  2660.00|00|00|00|00|00,2456171
02|01|00000000000002456174|01|01|20230301|00000000000000000000|00000033710096000130|RJ|21010410|RJ|00000000|CIF|01,2456174
03|00000000000002456174|01|01|         1430|70|  21.90|N|  1533.00|  1533.00|00|00|00|00|00,2456174
02|01|00000000000002456175|01|01|20230301|00000000000000000000|00000005142929000179|RJ|21010410|RJ|00000000|CIF|01,2456175
03|00000000000002456175|01|01|         1430|14|  23.20|N|   324.80|   324.80|00|00|00|00|00,2456175
02|01|00000000000002456176|01|01|20230301|00000000000000000000|00000005142929000411|RJ|21010410|RJ|00000000|CIF|01,2456176
03|00000000000002456176|01|01|         1430|15|  23.20|N|   348.00|   348.00|00|00|00|00|00,2456176
02|01|00000000000002456177|01|01|20230301|00000000000000000000|00000005142929001302|RJ|21010410|RJ|00000000|CIF|01,2456177
03|00000000000002456177|01|01|         1430|08|  23.20|N|   185.60|   185.60|00|00|00|00|00,2456177
02|01|00000000000002456178|01|01|20230301|00000000000000000000|00000005142929000683|RJ|21010410|RJ|00000000|CIF|01,2456178
03|00000000000002456178|01|01|         1430|12|  23.20|N|   278.40|   278.40|00|00|00|00|00,2456178
02|01|00000000000002456179|01|01|20230301|00000000000000000000|00000005142929001221|RJ|21010410|RJ|00000000|CIF|01,2456179
03|00000000000002456179|01|01|         1430|10|  23.20|N|   232.00|   232.00|00|00|00|00|00,2456179
02|01|00000000000002456180|01|01|20230301|00000000000000000000|00000005142929001817|RJ|21010410|RJ|00000000|CIF|01,2456180
03|00000000000002456180|01|01|         1430|10|  23.20|N|   232.00|   232.00|00|00|00|00|00,2456180
02|01|00000000000002456181|01|01|20230301|00000000000000000000|00000005142929002899|RJ|21010410|RJ|00000000|CIF|01,2456181
03|00000000000002456181|01|01|         1430|14|  23.20|N|   324.80|   324.80|00|00|00|00|00,2456181
02|01|00000000000002456182|01|01|20230301|00000000000000000000|00000005142929001906|RJ|21010410|RJ|00000000|CIF|01,2456182
03|00000000000002456182|01|01|         1430|24|  23.20|N|   556.80|   556.80|00|00|00|00|00,2456182
02|01|00000000000002456183|01|01|20230301|00000000000000000000|00000005142929003003|RJ|21010410|RJ|00000000|CIF|01,2456183
03|00000000000002456183|01|01|         1430|12|  23.20|N|   278.40|   278.40|00|00|00|00|00,2456183
02|01|00000000000002456184|01|01|20230301|00000000000000000000|00000005142929003437|RJ|21010410|RJ|00000000|CIF|01,2456184
03|00000000000002456184|01|01|         1430|05|  23.20|N|   116.00|   116.00|00|00|00|00|00,2456184
02|01|00000000000002456185|01|01|20230301|00000000000000000000|00000005142929002627|RJ|21010410|RJ|00000000|CIF|01,2456185
03|00000000000002456185|01|01|         1430|13|  23.20|N|   301.60|   301.60|00|00|00|00|00,2456185
02|01|00000000000002456186|01|01|20230301|00000000000000000000|00000005142929001574|RJ|21010410|RJ|00000000|CIF|01,2456186
03|00000000000002456186|01|01|         1430|03|  23.20|N|    69.60|    69.60|00|00|00|00|00,2456186
02|01|00000000000002456187|01|01|20230301|00000000000000000000|00000005142929002465|RJ|21010410|RJ|00000000|CIF|01,2456187
03|00000000000002456187|01|01|         1430|20|  23.20|N|   464.00|   464.00|00|00|00|00|00,2456187
02|01|00000000000002456188|01|01|20230301|00000000000000000000|00000005142929003607|RJ|21010410|RJ|00000000|CIF|01,2456188
03|00000000000002456188|01|01|         1430|08|  23.20|N|   185.60|   185.60|00|00|00|00|00,2456188
02|01|00000000000002456189|01|01|20230301|00000000000000000000|00000005142929003860|RJ|21010410|RJ|00000000|CIF|01,2456189
03|00000000000002456189|01|01|         1430|05|  23.20|N|   116.00|   116.00|00|00|00|00|00,2456189
02|01|00000000000002456190|01|01|20230301|00000000000000000000|00000005142929004247|RJ|21010410|RJ|00000000|CIF|01,2456190
03|00000000000002456190|01|01|         1430|10|  23.20|N|   232.00|   232.00|00|00|00|00|00,2456190
02|01|00000000000002456194|01|01|20230301|00000000000000000000|00000005142929004328|RJ|21010410|RJ|00000000|CIF|01,2456194
03|00000000000002456194|01|01|         1430|05|  23.20|N|   116.00|   116.00|00|00|00|00|00,2456194
02|01|00000000000002456200|01|01|20230301|00000000000000000000|00000005142929004590|RJ|21010410|RJ|00000000|CIF|01,2456200
03|00000000000002456200|01|01|         1430|10|  23.20|N|   232.00|   232.00|00|00|00|00|00,2456200
02|01|00000000000002456201|01|01|20230301|00000000000000000000|00000005142929004409|RJ|21010410|RJ|00000000|CIF|01,2456201
03|00000000000002456201|01|01|         1430|08|  23.20|N|   185.60|   185.60|00|00|00|00|00,2456201
02|01|00000000000002456202|01|01|20230301|00000000000000000000|00000013581336000137|RJ|21010410|RJ|00000000|CIF|01,2456202
03|00000000000002456202|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456202
02|01|00000000000002456203|01|01|20230301|00000000000000000000|00000043348784000156|RJ|21010410|RJ|00000000|CIF|01,2456203
03|00000000000002456203|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456203
02|01|00000000000002456204|01|01|20230301|00000000000000000000|00000037584674000190|RJ|21010410|RJ|00000000|CIF|01,2456204
03|00000000000002456204|01|01|         1430|05|  28.90|N|   144.50|   144.50|00|00|00|00|00,2456204
02|01|00000000000002456206|01|01|20230301|00000000000000000000|00000005446249000149|RJ|21010410|RJ|00000000|CIF|01,2456206
03|00000000000002456206|01|01|         1430|30|  21.90|N|   657.00|   657.00|00|00|00|00|00,2456206
02|01|00000000000002456207|01|01|20230301|00000000000000000000|00000000160447000128|RJ|21010410|RJ|00000000|CIF|01,2456207
03|00000000000002456207|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456207
02|01|00000000000002456209|01|01|20230301|00000000000000000000|00000009341891000114|RJ|21010410|RJ|00000000|CIF|01,2456209
03|00000000000002456209|01|01|         1430|35|  23.90|N|   836.50|   836.50|00|00|00|00|00,2456209
02|01|00000000000002456210|01|01|20230301|00000000000000000000|00000033667098000194|RJ|21010410|RJ|00000000|CIF|01,2456210
03|00000000000002456210|01|01|         1430|20|  21.90|N|  4380.00|  4380.00|00|00|00|00|00,2456210
02|01|00000000000002456215|01|01|20230301|00000000000000000000|00000026198696000104|RJ|21010410|RJ|00000000|CIF|01,2456215
03|00000000000002456215|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456215
02|01|00000000000002456216|01|01|20230301|00000000000000000000|00000062569991000185|RJ|21010410|SP|00000000|CIF|01,2456216
03|00000000000002456216|01|01|         1430|10|  22.50|N|  2250.00|  2250.00|00|00|00|00|00,2456216
02|01|00000000000002456217|01|01|20230301|00000000000000000000|00000001439332000130|RJ|21010410|MG|00000000|CIF|01,2456217
03|00000000000002456217|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456217
02|01|00000000000002456219|01|01|20230301|00000000000000000000|00000034430738000100|RJ|21010410|RJ|00000000|CIF|01,2456219
03|00000000000002456219|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456219
02|01|00000000000002456220|01|01|20230301|00000000000000000000|00000005035867000104|RJ|21010410|RJ|00000000|CIF|01,2456220
03|00000000000002456220|01|01|         1430|10|  25.90|N|   259.00|   259.00|00|00|00|00|00,2456220
02|01|00000000000002456221|01|01|20230301|00000000000000000000|00000033868654000190|RJ|21010410|RJ|00000000|CIF|01,2456221
03|00000000000002456221|01|01|         1430|30|  21.90|N|   657.00|   657.00|00|00|00|00|00,2456221
02|01|00000000000002456224|01|01|20230301|00000000000000000000|00000003881746000140|RJ|21010410|RJ|00000000|CIF|01,2456224
03|00000000000002456224|01|01|         1430|30|  21.90|N|   657.00|   657.00|00|00|00|00|00,2456224
02|01|00000000000002456226|01|01|20230301|00000000000000000000|00000072060999000175|RJ|21010410|RJ|00000000|CIF|01,2456226
03|00000000000002456226|01|01|         1430|20|  23.60|N|   472.00|   472.00|00|00|00|00|00,2456226
02|01|00000000000002456227|01|01|20230301|00000000000000000000|00000073681371000150|RJ|21010410|RJ|00000000|CIF|01,2456227
02|01|00000000000002456227|01|01|20230301|00000000000000000000|00000073681371000150|RJ|21010410|RJ|00000000|CIF|01,2456227
03|00000000000002456227|01|01|         1430|20|  24.55|N|   491.00|   491.00|00|00|00|00|00,2456227
03|00000000000002456227|01|01|         4791|01|  69.91|N|    69.91|    69.91|00|00|00|00|00,2456227
02|01|00000000000002456228|01|01|20230301|00000000000000000000|00000030466148000187|RJ|21010410|RJ|00000000|CIF|01,2456228
03|00000000000002456228|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456228
02|01|00000000000002456230|01|01|20230301|00000000000000000000|00000006193184000130|RJ|21010410|RJ|00000000|CIF|01,2456230
03|00000000000002456230|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456230
02|01|00000000000002456231|01|01|20230301|00000000000000000000|00000068618768000167|RJ|21010410|RJ|00000000|CIF|01,2456231
03|00000000000002456231|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456231
02|01|00000000000002456232|01|01|20230301|00000000000000000000|00000000842796000120|RJ|21010410|RJ|00000000|CIF|01,2456232
03|00000000000002456232|01|01|         1430|05|  28.90|N|   144.50|   144.50|00|00|00|00|00,2456232
02|01|00000000000002456233|01|01|20230301|00000000000000000000|00000032207342000173|RJ|21010410|RJ|00000000|CIF|01,2456233
03|00000000000002456233|01|01|         1430|30|  25.90|N|   777.00|   777.00|00|00|00|00|00,2456233
02|01|00000000000002456235|01|01|20230301|00000000000000000000|00000001124520000179|RJ|21010410|RJ|00000000|CIF|01,2456235
03|00000000000002456235|01|01|         1430|10|  32.37|N|   323.70|   323.70|00|00|00|00|00,2456235
02|01|00000000000002456236|01|01|20230301|00000000000000000000|00000095619003000114|RJ|21010410|RJ|00000000|CIF|01,2456236
03|00000000000002456236|01|01|         1430|30|  25.90|N|   777.00|   777.00|00|00|00|00|00,2456236
02|01|00000000000002456237|01|01|20230301|00000000000000000000|00000040272759000148|RJ|21010410|RJ|00000000|CIF|01,2456237
03|00000000000002456237|01|01|         1430|50|  21.90|N|  1095.00|  1095.00|00|00|00|00|00,2456237
02|01|00000000000002456238|01|01|20230301|00000000000000000000|00000030814834000100|RJ|21010410|RJ|00000000|CIF|01,2456238
03|00000000000002456238|01|01|         1430|25|  21.90|N|   547.50|   547.50|00|00|00|00|00,2456238
02|01|00000000000002456239|01|01|20230301|00000000000000000000|00000005424008000441|RJ|21010410|RJ|00000000|CIF|01,2456239
03|00000000000002456239|01|01|         1430|24|  21.60|N|  5184.00|  5184.00|00|00|00|00|00,2456239
02|01|00000000000002456241|01|01|20230301|00000000000000000000|00000005142929002384|RJ|21010410|RJ|00000000|CIF|01,2456241
03|00000000000002456241|01|01|         1430|10|  23.20|N|   232.00|   232.00|00|00|00|00|00,2456241
02|01|00000000000002456244|01|01|20230301|00000000000000000000|00000031004013001053|RJ|21010410|RJ|00000000|CIF|01,2456244
03|00000000000002456244|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456244
02|01|00000000000002456245|01|01|20230301|00000000000000000000|00000004900076000205|RJ|21010410|RJ|00000000|CIF|01,2456245
03|00000000000002456245|01|01|         1430|50|  21.90|N|  1095.00|  1095.00|00|00|00|00|00,2456245
02|01|00000000000002456248|01|01|20230301|00000000000000000000|00000024351455000110|RJ|21010410|RJ|00000000|CIF|01,2456248
03|00000000000002456248|01|01|         1430|40|  21.90|N|   876.00|   876.00|00|00|00|00|00,2456248
02|01|00000000000002456249|01|01|20230301|00000000000000000000|00000003861477000150|RJ|21010410|RJ|00000000|CIF|01,2456249
03|00000000000002456249|01|01|         1430|03|  28.90|N|    86.70|    86.70|00|00|00|00|00,2456249
02|01|00000000000002456250|01|01|20230301|00000000000000000000|00000005104067000270|RJ|21010410|RJ|00000000|CIF|01,2456250
03|00000000000002456250|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456250
02|01|00000000000002456251|01|01|20230301|00000000000000000000|00000034161273000130|RJ|21010410|RJ|00000000|CIF|01,2456251
03|00000000000002456251|01|01|         1430|50|  21.90|N|  1095.00|  1095.00|00|00|00|00|00,2456251
02|01|00000000000002456252|01|01|20230301|00000000000000000000|00000007435979000170|RJ|21010410|RJ|00000000|CIF|01,2456252
03|00000000000002456252|01|01|         1430|50|  23.90|N|  1195.00|  1195.00|00|00|00|00|00,2456252
02|01|00000000000002456253|01|01|20230301|00000000000000000000|00000031263577000110|RJ|21010410|RJ|00000000|CIF|01,2456253
03|00000000000002456253|01|01|         1430|20|  21.90|N|  4380.00|  4380.00|00|00|00|00|00,2456253
02|01|00000000000002456254|01|01|20230301|00000000000000000000|00000020151362000271|RJ|21010410|RJ|00000000|CIF|01,2456254
03|00000000000002456254|01|01|         1430|15|  21.90|N|  3285.00|  3285.00|00|00|00|00|00,2456254
02|01|00000000000002456255|01|01|20230301|00000000000000000000|00000026547341000175|RJ|21010410|RJ|00000000|CIF|01,2456255
03|00000000000002456255|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456255
02|01|00000000000002456257|01|01|20230301|00000000000000000000|00000018867194000192|RJ|21010410|RJ|00000000|CIF|01,2456257
03|00000000000002456257|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456257
02|01|00000000000002456258|01|01|20230301|00000000000000000000|00000011391858000140|RJ|21010410|RJ|00000000|CIF|01,2456258
03|00000000000002456258|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456258
02|01|00000000000002456259|01|01|20230301|00000000000000000000|00000024705164001588|RJ|21010410|RJ|00000000|CIF|01,2456259
03|00000000000002456259|01|01|         1430|30|  22.50|N|   675.00|   675.00|00|00|00|00|00,2456259
02|01|00000000000002456261|01|01|20230301|00000000000000000000|00000068633148003112|RJ|21010410|RJ|00000000|CIF|01,2456261
03|00000000000002456261|01|01|         1430|04|  28.90|N|   115.60|   115.60|00|00|00|00|00,2456261
02|01|00000000000002456264|01|01|20230301|00000000000000000000|00000030861207000111|RJ|21010410|RJ|00000000|CIF|01,2456264
03|00000000000002456264|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456264
02|01|00000000000002456265|01|01|20230301|00000000000000000000|00000011208035000137|RJ|21010410|RJ|00000000|CIF|01,2456265
03|00000000000002456265|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456265
02|01|00000000000002456266|01|01|20230301|00000000000000000000|00000013508804000148|RJ|21010410|RJ|00000000|CIF|01,2456266
03|00000000000002456266|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456266
02|01|00000000000002456268|01|01|20230301|00000000000000000000|00000018247625000118|RJ|21010410|RJ|00000000|CIF|01,2456268
03|00000000000002456268|01|01|        32365|02|  18.90|N|    37.80|    37.80|00|00|00|00|00,2456268
02|01|00000000000002456269|01|01|20230301|00000000000000000000|00000016666195000143|RJ|21010410|RJ|00000000|CIF|01,2456269
03|00000000000002456269|01|01|         1430|04|  28.90|N|   115.60|   115.60|00|00|00|00|00,2456269
02|01|00000000000002456270|01|01|20230301|00000000000000000000|00000031992415000112|RJ|21010410|RJ|00000000|CIF|01,2456270
03|00000000000002456270|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456270
02|01|00000000000002456271|01|01|20230301|00000000000000000000|00000004511257000169|RJ|21010410|RJ|00000000|CIF|01,2456271
03|00000000000002456271|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456271
02|01|00000000000002456272|01|01|20230301|00000000000000000000|00000005701960000100|RJ|21010410|MG|00000000|CIF|01,2456272
03|00000000000002456272|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456272
02|01|00000000000002456273|01|01|20230301|00000000000000000000|00000021199101000103|RJ|21010410|RJ|00000000|CIF|01,2456273
03|00000000000002456273|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456273
02|01|00000000000002456274|01|01|20230301|00000000000000000000|00000056228356003157|RJ|21010410|RJ|00000000|CIF|01,2456274
03|00000000000002456274|01|01|         1430|15|  21.90|N|  3285.00|  3285.00|00|00|00|00|00,2456274
02|01|00000000000002456275|01|01|20230301|00000000000000000000|00000056228356003157|RJ|21010410|RJ|00000000|CIF|01,2456275
03|00000000000002456275|01|01|         1430|15|  21.90|N|  3285.00|  3285.00|00|00|00|00|00,2456275
02|01|00000000000002456276|01|01|20230301|00000000000000000000|00000031446771000130|RJ|21010410|RJ|00000000|CIF|01,2456276
03|00000000000002456276|01|01|         1430|20|  21.90|N|  4380.00|  4380.00|00|00|00|00|00,2456276
02|01|00000000000002456277|01|01|20230301|00000000000000000000|00000040622538000152|RJ|21010410|RJ|00000000|CIF|01,2456277
03|00000000000002456277|01|01|         1430|06|  29.47|N|   176.82|   176.82|00|00|00|00|00,2456277
02|01|00000000000002456278|01|01|20230301|00000000000000000000|00000039810220000116|RJ|21010410|RJ|00000000|CIF|01,2456278
03|00000000000002456278|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456278
02|01|00000000000002456282|01|01|20230301|00000000000000000000|00000019676776004818|RJ|21010410|RJ|00000000|CIF|01,2456282
03|00000000000002456282|01|01|         1430|01|  26.90|N|    26.90|    26.90|00|00|00|00|00,2456282
02|01|00000000000002456284|01|01|20230301|00000000000000000000|00000033355207000138|RJ|21010410|RJ|00000000|CIF|01,2456284
03|00000000000002456284|01|01|         1430|50|  21.90|N|  1095.00|  1095.00|00|00|00|00|00,2456284
02|01|00000000000002456285|01|01|20230301|00000000000000000000|00000037189762000198|RJ|21010410|RJ|00000000|CIF|01,2456285
03|00000000000002456285|01|01|         1430|40|  21.90|N|   876.00|   876.00|00|00|00|00|00,2456285
02|01|00000000000002456288|01|01|20230301|00000000000000000000|00000038013828000157|RJ|21010410|RJ|00000000|CIF|01,2456288
03|00000000000002456288|01|01|         1430|01|  23.20|N|    23.20|    23.20|00|00|00|00|00,2456288
02|01|00000000000002456291|01|01|20230301|00000000000000000000|00000019860418000105|RJ|21010410|RJ|00000000|CIF|01,2456291
03|00000000000002456291|01|01|         1430|30|  21.90|N|   657.00|   657.00|00|00|00|00|00,2456291
02|01|00000000000002456292|01|01|20230301|00000000000000000000|00000018118264000100|RJ|21010410|RJ|00000000|CIF|01,2456292
03|00000000000002456292|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456292
02|01|00000000000002456293|01|01|20230301|00000000000000000000|00000033236914000105|RJ|21010410|RJ|00000000|CIF|01,2456293
03|00000000000002456293|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456293
02|01|00000000000002456297|01|01|20230301|00000000000000000000|00000043126366003644|RJ|21010410|RJ|00000000|CIF|01,2456297
03|00000000000002456297|01|01|         1430|12|  21.90|N|   262.80|   262.80|00|00|00|00|00,2456297
02|01|00000000000002456298|01|01|20230301|00000000000000000000|00000040409484000141|RJ|21010410|RJ|00000000|CIF|01,2456298
03|00000000000002456298|01|01|         1430|04|  28.90|N|   115.60|   115.60|00|00|00|00|00,2456298
02|01|00000000000002456299|01|01|20230301|00000000000000000000|00000024351455000209|RJ|21010410|RJ|00000000|CIF|01,2456299
03|00000000000002456299|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456299
02|01|00000000000002456300|01|01|20230301|00000000000000000000|00000006971640000125|RJ|21010410|RJ|00000000|CIF|01,2456300
03|00000000000002456300|01|01|         1430|20|  26.90|N|   538.00|   538.00|00|00|00|00|00,2456300
02|01|00000000000002456302|01|01|20230301|00000000000000000000|00000018820875000103|RJ|21010410|RJ|00000000|CIF|01,2456302
03|00000000000002456302|01|01|         1430|03|  28.90|N|    86.70|    86.70|00|00|00|00|00,2456302
02|01|00000000000002456303|01|01|20230301|00000000000000000000|00000029082715000201|RJ|21010410|RJ|00000000|CIF|01,2456303
03|00000000000002456303|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456303
02|01|00000000000002456304|01|01|20230301|00000000000000000000|00000033286783000170|RJ|21010410|RJ|00000000|CIF|01,2456304
03|00000000000002456304|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456304
02|01|00000000000002456306|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456306
03|00000000000002456306|01|01|         1430|15|  14.82|N|  2223.00|  2223.00|00|00|00|00|00,2456306
02|01|00000000000002456307|01|01|20230301|00000000000000000000|00000022013079000128|RJ|21010410|RJ|00000000|CIF|01,2456307
03|00000000000002456307|01|01|         1430|10|  14.82|N| 14820.00| 14820.00|00|00|00|00|00,2456307
02|01|00000000000002456308|01|01|20230301|00000000000000000000|00000032341158000111|RJ|21010410|RJ|00000000|CIF|01,2456308
03|00000000000002456308|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456308
02|01|00000000000002456309|01|01|20230301|00000000000000000000|00000031909708000193|RJ|21010410|RJ|00000000|CIF|01,2456309
03|00000000000002456309|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2456309
02|01|00000000000002456314|01|01|20230301|00000000000000000000|00000013631347000346|RJ|21010410|RJ|00000000|CIF|01,2456314
03|00000000000002456314|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2456314
02|01|00000000000002456316|01|01|20230301|00000000000000000000|00000019316833000780|RJ|21010410|RJ|00000000|CIF|01,2456316
03|00000000000002456316|01|01|         1430|20|  21.90|N|   438.00|   438.00|00|00|00|00|00,2456316
02|01|00000000000002456318|01|01|20230301|00000000000000000000|00000030069314000101|RJ|21010410|RJ|00000000|CIF|01,2456318
03|00000000000002456318|01|01|         1430|25|  21.90|N|  5475.00|  5475.00|00|00|00|00|00,2456318
02|01|00000000000002456321|01|01|20230301|00000000000000000000|00000017211843000130|RJ|21010410|RJ|00000000|CIF|01,2456321
03|00000000000002456321|01|01|         1430|10|  23.69|N|   236.90|   236.90|00|00|00|00|00,2456321
02|01|00000000000002456326|01|01|20230301|00000000000000000000|00000019175035000190|RJ|21010410|RJ|00000000|CIF|01,2456326
03|00000000000002456326|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456326
02|01|00000000000002456327|01|01|20230301|00000000000000000000|00000011732606000138|RJ|21010410|MG|00000000|CIF|01,2456327
03|00000000000002456327|01|01|         1430|30|  21.90|N|   657.00|   657.00|00|00|00|00|00,2456327
02|01|00000000000002456330|01|01|20230301|00000000000000000000|00000009100596000176|RJ|21010410|RJ|00000000|CIF|01,2456330
03|00000000000002456330|01|01|         1430|11|  21.90|N|   240.90|   240.90|00|00|00|00|00,2456330
02|01|00000000000002456331|01|01|20230301|00000000000000000000|00000001662773000104|RJ|21010410|RJ|00000000|CIF|01,2456331
03|00000000000002456331|01|01|         1430|10|  21.90|N|   219.00|   219.00|00|00|00|00|00,2456331
