03|00000000000000008736|01|01|         1430|10|  27.60|N|   276.00|   276.00|00|00|00|00|00,8736
02|01|00000000000000008738|01|01|20230420|00000000000000000000|00000010555074000148|RJ|21010410|RJ|00000000|CIF|01,8738
03|00000000000000008738|01|01|         1430|30|  27.60|N|   828.00|   828.00|00|00|00|00|00,8738
02|01|00000000000000008747|01|01|20230423|00000000000000000000|00000021155050000118|RJ|21010410|RJ|00000000|CIF|01,8747
03|00000000000000008747|01|01|         1430|50|  25.10|N|  1255.00|  1255.00|00|00|00|00|00,8747
02|01|00000000000000008749|01|01|20230424|00000000000000000000|00000023202924000176|RJ|21010410|RJ|00000000|CIF|01,8749
03|00000000000000008749|01|01|         1430|03|  27.60|N|    82.80|    82.80|00|00|00|00|00,8749
02|01|00000000000000008750|01|01|20230424|00000000000000000000|00000001663828000192|RJ|21010410|RJ|00000000|CIF|01,8750
03|00000000000000008750|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,8750
02|01|00000000000000008756|01|01|20230425|00000000000000000000|00000000302305000158|RJ|21010410|RJ|00000000|CIF|01,8756
03|00000000000000008756|01|01|         1430|04|  27.60|N|   110.40|   110.40|00|00|00|00|00,8756
02|01|00000000000000008761|01|01|20230426|00000000000000000000|00000007524037000168|RJ|21010410|RJ|00000000|CIF|01,8761
03|00000000000000008761|01|01|         1430|02|  27.60|N|    55.20|    55.20|00|00|00|00|00,8761
02|01|00000000000000008772|01|01|20230427|00000000000000000000|00000019970138000141|RJ|21010410|RJ|00000000|CIF|01,8772
02|01|00000000000000008772|01|01|20230427|00000000000000000000|00000019970138000141|RJ|21010410|RJ|00000000|CIF|01,8772
02|01|00000000000000008772|01|01|20230427|00000000000000000000|00000019970138000141|RJ|21010410|RJ|00000000|CIF|01,8772
03|00000000000000008772|01|01|         1430|10|  27.60|N|   276.00|   276.00|00|00|00|00|00,8772
03|00000000000000008772|01|01|        34933|01|   6.90|N|     6.90|     6.90|00|00|00|00|00,8772
03|00000000000000008772|01|01|        34933|01|   6.90|N|     6.90|     6.90|00|00|00|00|00,8772
02|01|00000000000000008777|01|01|20230427|00000000000000000000|00000008239521000108|RJ|21010410|RJ|00000000|CIF|01,8777
03|00000000000000008777|01|01|         1430|20|  27.60|N|   552.00|   552.00|00|00|00|00|00,8777
